isic_id,h1_correct_dropconnect,h2_correct_dropconnect,h1_correct_dropout,h2_correct_dropout,h1_correct_duq,h2_correct_duq,h1_correct_ensemble,h2_correct_ensemble,h1_correct_flipout,h2_correct_flipout,h1_tier,h2_tier
ISIC_0021733,0,0,1,0,0,0,1,0,0,0,3,5
ISIC_0021748,0,0,0,0,0,0,0,0,0,1,5,4
ISIC_0021749,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0021750,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0021773,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0021774,0,0,1,0,1,0,1,0,1,0,1,5
ISIC_0021775,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0021825,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0021826,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0021827,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0021878,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0021880,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0021881,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0021882,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0021887,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0021888,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0021889,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0021914,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0021937,0,0,0,0,0,0,1,0,1,0,3,5
ISIC_0021938,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0021939,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0021940,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0021941,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0021951,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0021952,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0021953,0,0,1,0,0,0,0,0,1,0,3,5
ISIC_0021955,0,0,0,0,0,0,0,0,1,1,4,4
ISIC_0021956,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0021957,1,0,1,0,0,0,1,0,1,0,1,5
ISIC_0021958,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0022046,1,0,0,0,0,0,1,0,0,0,3,5
ISIC_0022047,1,0,0,0,0,1,1,0,0,0,3,4
ISIC_0022085,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0022086,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0022135,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0022140,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0022151,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0022159,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0022160,0,0,1,0,1,0,1,0,1,0,1,5
ISIC_0022161,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0022163,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0022170,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0022171,0,0,0,0,1,0,1,0,0,0,3,5
ISIC_0022172,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0022174,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0022219,1,0,1,1,0,0,0,0,0,0,3,4
ISIC_0022220,1,1,0,0,0,0,0,0,0,0,4,4
ISIC_0022221,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0022222,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0022223,1,0,0,0,0,0,0,0,0,1,4,4
ISIC_0022238,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0022239,0,0,0,0,1,0,1,0,0,0,3,5
ISIC_0022240,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0022241,0,0,1,0,1,0,1,0,0,0,2,5
ISIC_0022242,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0022243,1,0,1,0,1,0,1,0,0,1,1,4
ISIC_0022244,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0022258,1,0,1,0,1,0,0,0,0,0,2,5
ISIC_0022259,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0022260,0,0,0,0,1,1,0,0,0,0,4,4
ISIC_0022269,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0022270,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0022271,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0022292,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0022293,0,0,1,0,1,0,1,0,0,0,2,5
ISIC_0022294,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0022295,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0022296,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0022297,0,0,1,0,1,0,1,0,0,0,2,5
ISIC_0022299,0,0,1,0,1,0,1,0,0,0,2,5
ISIC_0022300,0,0,1,0,0,0,1,0,0,0,3,5
ISIC_0022310,1,1,0,0,1,0,1,1,1,1,1,2
ISIC_0022361,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0022362,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0022423,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0022424,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0022425,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0022447,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0022498,1,1,0,1,1,1,0,0,0,1,3,1
ISIC_0022499,0,0,0,0,1,0,1,1,1,1,2,3
ISIC_0022500,1,0,0,0,1,0,1,1,1,1,1,3
ISIC_0022501,1,1,0,0,0,0,0,0,0,1,4,3
ISIC_0022502,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0022503,1,1,0,1,0,1,0,1,0,1,4,0
ISIC_0022504,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0022505,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0022575,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0022577,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0022578,1,0,1,0,1,0,0,0,0,0,2,5
ISIC_0022619,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0022620,0,0,1,0,1,0,1,0,1,0,1,5
ISIC_0022621,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0022622,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0022623,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0022720,0,0,0,0,0,0,0,0,1,0,4,5
ISIC_0022721,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0022722,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0022723,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0022724,1,0,0,0,1,0,0,0,0,1,3,4
ISIC_0022787,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0022788,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0022789,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0022869,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0022870,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0022871,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0022873,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0022874,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0022875,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0022943,0,0,0,0,0,0,1,0,0,0,4,5
ISIC_0022944,0,0,1,0,0,0,1,0,0,0,3,5
ISIC_0022945,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0022967,0,0,0,0,1,0,1,0,0,0,3,5
ISIC_0022968,1,1,1,0,1,0,1,0,0,0,1,4
ISIC_0022969,1,1,1,0,1,0,1,0,0,0,1,4
ISIC_0022970,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0022971,0,0,1,0,1,0,1,0,0,0,2,5
ISIC_0022973,0,0,1,0,0,0,1,0,0,0,3,5
ISIC_0022974,0,0,1,0,1,0,1,0,0,0,2,5
ISIC_0022975,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0022976,0,0,1,0,1,0,1,0,0,0,2,5
ISIC_0022977,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0022978,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0022979,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0022980,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0022981,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0022982,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0023094,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0023095,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0023125,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0023126,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0023127,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0023128,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0023141,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0023142,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0023143,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0023150,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0023151,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0023155,0,0,1,0,1,0,1,0,0,0,2,5
ISIC_0023183,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0023184,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0023185,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0023186,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0023189,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0023190,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0023191,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0023192,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0023193,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0023194,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0023195,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0023196,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0023219,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0023227,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0023228,1,0,1,1,0,0,0,0,1,1,2,3
ISIC_0023229,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0023230,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0023241,1,0,0,1,0,0,0,0,0,0,4,4
ISIC_0023363,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0023373,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0023378,1,0,1,0,0,0,0,0,0,1,3,4
ISIC_0023379,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0023384,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0023431,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0023432,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0023433,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0023528,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0023535,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0023536,1,0,0,0,0,0,1,0,0,0,3,5
ISIC_0023548,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0023549,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0023550,1,1,1,0,1,0,1,0,1,1,0,3
ISIC_0023551,0,0,1,0,0,0,0,0,1,0,3,5
ISIC_0023552,1,1,1,0,1,0,1,0,1,1,0,3
ISIC_0023566,0,0,0,0,0,1,0,0,0,0,5,4
ISIC_0023567,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0023568,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0023570,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0023571,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0023572,0,0,0,0,0,0,0,0,0,1,5,4
ISIC_0023573,1,1,0,0,0,0,0,0,0,1,4,3
ISIC_0023577,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0023578,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0023579,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0023652,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0023654,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0023655,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0023717,0,0,1,0,1,0,0,0,0,0,3,5
ISIC_0023720,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0023721,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0023728,0,0,0,0,1,1,0,0,0,0,4,4
ISIC_0023729,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0023731,1,0,1,0,0,1,1,0,0,0,2,4
ISIC_0023840,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0023841,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0023842,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0023850,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0023851,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0023852,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0023860,1,0,1,0,0,0,0,0,1,1,2,4
ISIC_0023861,1,0,1,0,0,0,0,0,0,1,3,4
ISIC_0023862,1,1,1,1,0,0,1,0,1,1,1,2
ISIC_0023880,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0023881,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0023882,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0023954,0,0,1,0,1,0,1,0,1,0,1,5
ISIC_0023955,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0023957,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0024025,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0024026,0,0,1,0,1,0,1,0,0,0,2,5
ISIC_0024027,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0024048,1,0,1,0,0,0,0,0,0,1,3,4
ISIC_0024049,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0024051,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0024110,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0024143,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0024144,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0024145,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0024163,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0024164,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0024165,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0024173,0,0,1,0,0,0,1,0,0,0,3,5
ISIC_0024174,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0024175,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0024468,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0024470,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0024511,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0024646,1,0,0,0,1,0,1,0,1,0,1,5
ISIC_0024654,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0024707,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0024763,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0024771,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0024800,0,0,1,0,1,0,1,0,0,0,2,5
ISIC_0024913,0,0,0,0,0,1,0,0,0,0,5,4
ISIC_0024948,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0025368,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0025427,1,0,1,0,0,0,1,0,1,1,1,4
ISIC_0025605,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0025780,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0025803,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0025825,1,0,1,0,1,0,1,1,0,0,1,4
ISIC_0025953,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0025957,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0025992,0,0,0,0,0,0,1,0,0,0,4,5
ISIC_0026040,1,0,1,0,0,0,1,0,1,0,1,5
ISIC_0026149,0,0,0,0,1,0,1,0,0,0,3,5
ISIC_0026171,1,0,1,0,1,0,1,0,1,1,0,4
ISIC_0026194,0,0,0,0,0,0,0,0,1,0,4,5
ISIC_0026212,1,0,1,0,1,0,1,0,0,1,1,4
ISIC_0026457,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0026468,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0026525,0,0,0,0,0,0,1,0,0,0,4,5
ISIC_0026575,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0026625,1,0,0,0,0,0,1,0,0,0,3,5
ISIC_0026626,1,0,0,0,0,0,1,0,0,0,3,5
ISIC_0026650,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0026702,0,0,0,0,0,0,0,0,0,1,5,4
ISIC_0026709,1,0,0,0,0,0,1,0,1,0,2,5
ISIC_0026729,1,0,0,0,0,0,0,0,1,0,3,5
ISIC_0026765,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0026848,1,0,1,0,1,0,0,0,0,0,2,5
ISIC_0026857,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0026905,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0026984,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0027172,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0027254,0,0,0,0,0,0,0,0,1,0,4,5
ISIC_0027334,0,0,1,0,0,0,1,0,0,0,3,5
ISIC_0027447,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0027452,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0027536,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0027562,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0027580,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0027588,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0027615,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0027650,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0027668,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0027802,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0027829,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0027884,0,0,0,0,0,0,1,0,0,0,4,5
ISIC_0027896,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0027950,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0027958,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0028063,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0028076,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0028190,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0028314,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0028370,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0028393,1,0,0,0,0,0,1,0,0,0,3,5
ISIC_0028517,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0028558,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0028619,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0028820,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0028854,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0028941,1,0,1,0,0,0,1,0,1,1,1,4
ISIC_0028990,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0029025,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0029041,0,0,1,0,1,0,1,0,0,0,2,5
ISIC_0029133,0,0,0,0,1,0,1,0,0,0,3,5
ISIC_0029141,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0029210,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0029309,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0029460,1,0,1,0,1,0,1,0,1,1,0,4
ISIC_0029500,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0029659,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0029713,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0029781,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0029827,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0029830,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0029840,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0029900,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0029915,0,0,0,0,0,1,0,0,0,0,5,4
ISIC_0029930,1,0,0,0,0,0,1,0,0,0,3,5
ISIC_0030036,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0030133,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0030142,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0030143,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0030242,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0030344,1,0,0,0,0,0,1,0,0,0,3,5
ISIC_0030408,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0030463,1,0,0,0,1,0,1,0,1,0,1,5
ISIC_0030491,1,1,1,0,1,0,1,0,0,0,1,4
ISIC_0030586,1,0,1,0,0,0,0,0,0,1,3,4
ISIC_0030655,0,0,0,0,0,0,1,0,0,0,4,5
ISIC_0030730,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0030825,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0030826,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0030877,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0031040,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0031108,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0031228,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0031292,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0031335,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0031381,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0031430,0,0,0,0,0,0,1,0,1,0,3,5
ISIC_0031506,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0031609,1,0,0,0,0,0,1,0,1,0,2,5
ISIC_0031823,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0031922,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0031993,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0032135,1,0,1,0,1,1,1,0,0,1,1,3
ISIC_0032199,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0032206,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0032404,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0032422,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0032437,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0032854,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0033151,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0033358,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0033413,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0033456,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0033494,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0033705,1,1,0,0,0,1,1,1,0,0,3,2
ISIC_0033811,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0033866,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0034538,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0034733,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0034753,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0034961,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0035001,0,0,1,0,0,0,0,0,1,1,3,4
ISIC_0035119,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0035149,1,1,0,1,1,0,1,0,0,0,2,3
ISIC_0035287,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0035330,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0035348,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0035372,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0035421,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0035553,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0035608,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0035630,0,0,1,0,0,0,0,0,1,1,3,4
ISIC_0035643,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0035882,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0035915,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0036062,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0053478,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0053506,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0053515,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0053538,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0053563,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0053566,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0053595,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0053597,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0053612,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0053613,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0053616,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0053657,0,0,1,0,1,0,0,0,0,0,3,5
ISIC_0053664,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0053666,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0053679,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0053688,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0053689,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0053708,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0053728,0,0,1,0,1,0,1,0,0,0,2,5
ISIC_0053736,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0053738,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0053749,0,0,1,0,0,0,1,0,0,0,3,5
ISIC_0053764,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0053775,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0053798,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0053799,0,0,0,0,1,0,1,0,1,0,2,5
ISIC_0053818,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0053819,0,0,0,0,1,0,0,0,0,0,4,5
ISIC_0053826,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0053866,1,0,1,0,1,0,0,0,0,0,2,5
ISIC_0053879,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0053882,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0053892,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0053899,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0053900,0,0,0,0,1,0,0,0,0,0,4,5
ISIC_0053944,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0053950,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0054035,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0054081,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0054118,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0054127,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0054137,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0054178,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0054181,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0054209,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0054223,1,0,0,0,0,0,0,0,1,0,3,5
ISIC_0054255,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0054259,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0054271,0,0,1,0,0,0,0,0,0,0,4,5
