isic_id,h1_mean_norm_entropy,h1_high_entropy,h2_mean_norm_entropy,h2_high_entropy
ISIC_0011921,0.2295216632964606,0.0,0.07178119799576749,0.0
ISIC_0011928,0.3332365237629943,0.0,0.23228150213534465,0.0
ISIC_0011955,0.09838078787147614,0.0,0.08054212865344466,0.0
ISIC_0011959,0.45265512787758144,0.0,0.24519689891754468,0.0
ISIC_0011973,0.046710844425781176,0.0,0.041058303157757346,0.0
ISIC_0011997,0.29743847056480516,0.0,0.1577340489190348,0.0
ISIC_0012010,0.16906303884233298,0.0,0.16713474113020627,0.0
ISIC_0012077,0.39587096999341614,0.0,0.31847702881070866,0.0
ISIC_0012105,0.21008446473045014,0.0,0.11494823134177805,0.0
ISIC_0012113,0.2740508967738428,0.0,0.19841031013390023,0.0
ISIC_0012117,0.5796795435419214,1.0,0.2719324570159298,0.0
ISIC_0012126,0.18169465050306594,0.0,0.13544197866432062,0.0
ISIC_0012137,0.680128439339412,1.0,0.47960089970727227,1.0
ISIC_0012143,0.09287935368368387,0.0,0.23542499463514047,0.0
ISIC_0012144,0.14697334737074255,0.0,0.10974755981159226,0.0
ISIC_0012149,0.4023530329781174,0.0,0.23890425497003856,0.0
ISIC_0012157,0.36717423225187246,0.0,0.24110210607738303,0.0
ISIC_0012158,0.4613310814609929,0.0,0.3025131138526456,0.0
ISIC_0012171,0.1354476919639817,0.0,0.13083813959164944,0.0
ISIC_0012191,0.38416989021130404,0.0,0.22931223273877438,0.0
ISIC_0012196,0.6380035728399832,1.0,0.45060839694591887,1.0
ISIC_0012231,0.5408330733144505,0.0,0.4312313780172895,1.0
ISIC_0012251,0.6803157668918877,1.0,0.3910546482522396,1.0
ISIC_0012270,0.2050430607626474,0.0,0.09358198177581528,0.0
ISIC_0012299,0.3399892432366037,0.0,0.399266393579803,1.0
ISIC_0012337,0.05974665831018966,0.0,0.051637675579928835,0.0
ISIC_0012353,0.4028971570131429,0.0,0.365361536828538,1.0
ISIC_0012360,0.31977850623323023,0.0,0.20490336180652155,0.0
ISIC_0012388,0.6514989856501909,1.0,0.27986575800438934,0.0
ISIC_0012399,0.7252645723110198,1.0,0.5846522650040844,1.0
ISIC_0012418,0.2977204024028838,0.0,0.24845617600582762,0.0
ISIC_0012423,0.27168362203365903,0.0,0.2006088594180576,0.0
ISIC_0012434,0.022216485368951443,0.0,0.01844939437241849,0.0
ISIC_0012443,0.3713481673485899,0.0,0.3609831647213153,1.0
ISIC_0012459,0.41605072531408166,0.0,0.3058368405282772,0.0
ISIC_0012465,0.712492005602749,1.0,0.6003799777632997,1.0
ISIC_0012486,0.46624175318555566,0.0,0.41768942065792275,1.0
ISIC_0012493,0.28681820893926624,0.0,0.15937217877589463,0.0
ISIC_0012505,0.47083750149175263,0.0,0.2568127778511576,0.0
ISIC_0012574,0.23136567154723311,0.0,0.2027402326332805,0.0
ISIC_0012617,0.06556608904126089,0.0,0.05297474128085008,0.0
ISIC_0012628,0.40771250643894197,0.0,0.24482836657939405,0.0
ISIC_0012631,0.21559935343240144,0.0,0.3220085657442736,0.0
ISIC_0012649,0.5842632667574926,1.0,0.31431204311318195,0.0
ISIC_0012652,0.16420912906820928,0.0,0.20809124573982035,0.0
ISIC_0012653,0.055512373622903455,0.0,0.04243903825085863,0.0
ISIC_0012664,0.1797276834466762,0.0,0.17697268701957614,0.0
ISIC_0012673,0.15293747689388432,0.0,0.159490669616951,0.0
ISIC_0012674,0.16262210868159704,0.0,0.1480190418459058,0.0
ISIC_0012683,0.14988876785932218,0.0,0.1265947054128666,0.0
ISIC_0012705,0.5993413130115163,1.0,0.2940078101082493,0.0
ISIC_0012712,0.5387923243891491,0.0,0.4414698309809354,1.0
ISIC_0012733,0.5877407142090395,1.0,0.3133707303944636,0.0
ISIC_0012748,0.4513270754668722,0.0,0.18045692421531645,0.0
ISIC_0012750,0.17686118728147657,0.0,0.07134986138456723,0.0
ISIC_0012785,0.41083422438067174,0.0,0.37348602302787104,1.0
ISIC_0012809,0.11201649614215066,0.0,0.10945517121265884,0.0
ISIC_0012818,0.3791663636872455,0.0,0.20520696719106887,0.0
ISIC_0012861,0.517345475834299,0.0,0.3502146068451091,1.0
ISIC_0012870,0.2322781155049225,0.0,0.3084233451019318,0.0
ISIC_0012890,0.7367614395004344,1.0,0.4029628966321733,1.0
ISIC_0012897,0.21070569296159763,0.0,0.21051608144596362,0.0
ISIC_0012904,0.06182307438702015,0.0,0.046796838115455965,0.0
ISIC_0012907,0.1509979127056967,0.0,0.12978900215640646,0.0
ISIC_0012951,0.6544563561273783,1.0,0.40374313932236633,1.0
ISIC_0012974,0.05238419635792516,0.0,0.054172133715820484,0.0
ISIC_0012976,0.2830127650839174,0.0,0.23326358250080337,0.0
ISIC_0012983,0.23753057696244745,0.0,0.19885333495793836,0.0
ISIC_0012984,0.43149678940762526,0.0,0.09988205682444257,0.0
ISIC_0013010,0.13844948798335233,0.0,0.1290478481490756,0.0
ISIC_0013058,0.7943441999288359,1.0,0.518907284838823,1.0
ISIC_0013104,0.5022133614140217,0.0,0.36890738611240703,1.0
ISIC_0013106,0.19786080194462105,0.0,0.13743451343557317,0.0
ISIC_0013118,0.17702798610856782,0.0,0.11963293890954474,0.0
ISIC_0013121,0.11326108481163519,0.0,0.08705528560161938,0.0
ISIC_0013135,0.3960447346472563,0.0,0.29093203423248415,0.0
ISIC_0013140,0.785582742405653,1.0,0.413997470826389,1.0
ISIC_0013152,0.04603071613740785,0.0,0.02841794359166757,0.0
ISIC_0013156,0.24128655047396447,0.0,0.19374415926632507,0.0
ISIC_0013166,0.3835162683850474,0.0,0.15894539140522906,0.0
ISIC_0013169,0.5672227694612002,1.0,0.36846932368041835,1.0
ISIC_0013177,0.6056402579766138,1.0,0.34798836175771036,1.0
ISIC_0013191,0.5743038184101809,1.0,0.5001191699577093,1.0
ISIC_0013197,0.23781305061149532,0.0,0.201718535902702,0.0
ISIC_0013225,0.08863831203721903,0.0,0.03716524455646412,0.0
ISIC_0013258,0.1641401146593711,0.0,0.11247322963276227,0.0
ISIC_0013270,0.8578824718753963,1.0,0.5321012226119015,1.0
ISIC_0013302,0.48500229122111005,0.0,0.33315956307125577,1.0
ISIC_0013303,0.3811060661488865,0.0,0.10129829335784861,0.0
ISIC_0013337,0.8785102950223769,1.0,0.6586743090376345,1.0
ISIC_0013339,0.38637463721384757,0.0,0.3466194597340477,1.0
ISIC_0013368,0.39512414548143654,0.0,0.35403147783075306,1.0
ISIC_0013400,0.5524610872364712,1.0,0.38650499228405105,1.0
ISIC_0013484,0.36170986166153,0.0,0.05706316006743546,0.0
ISIC_0013488,0.2846618247612124,0.0,0.24190667540261898,0.0
ISIC_0013561,0.6909879735261655,1.0,0.49316953430534083,1.0
ISIC_0013571,0.16381830532348718,0.0,0.02163253603845606,0.0
ISIC_0013573,0.615785005056787,1.0,0.45060365663041146,1.0
ISIC_0013602,0.49895672922731443,0.0,0.2614403547587176,0.0
ISIC_0013620,0.5217817968478217,0.0,0.2327746519139459,0.0
ISIC_0013628,0.6630597512846192,1.0,0.2183682767125184,0.0
ISIC_0013655,0.5383841892470602,0.0,0.3072467078508752,0.0
ISIC_0013657,0.789527752429664,1.0,0.44931315558103685,1.0
ISIC_0013659,0.43040529946421263,0.0,0.22738444482500206,0.0
ISIC_0013662,0.6217796712260493,1.0,0.49587191914618256,1.0
ISIC_0013668,0.636024446857949,1.0,0.5451610512132975,1.0
ISIC_0013673,0.5840759362393576,1.0,0.5184034589043343,1.0
ISIC_0013694,0.6764566211943526,1.0,0.48711639271076235,1.0
ISIC_0013700,0.32677685544731183,0.0,0.13854864368290254,0.0
ISIC_0013702,0.6383249311471492,1.0,0.33516242928587486,1.0
ISIC_0013715,0.5766815790636558,1.0,0.2799495187931983,0.0
ISIC_0013723,0.33959168712406845,0.0,0.3654357683680747,1.0
ISIC_0013730,0.3430742954454703,0.0,0.37252764421109097,1.0
ISIC_0013735,0.2190268813893245,0.0,0.19742259936796924,0.0
ISIC_0013770,0.03133822083863835,0.0,0.01827363009561136,0.0
ISIC_0013793,0.7496411264019479,1.0,0.2862267941870541,0.0
ISIC_0013799,0.09332834686070499,0.0,0.08056361591914002,0.0
ISIC_0013805,0.5939995133827976,1.0,0.1978852208439125,0.0
ISIC_0013811,0.568470541824784,1.0,0.21964572748537964,0.0
ISIC_0013822,0.7205342829453358,1.0,0.544353221133845,1.0
ISIC_0013830,0.20476099341953535,0.0,0.1419734876273794,0.0
ISIC_0013832,0.670090215450401,1.0,0.34526466911376985,1.0
ISIC_0013854,0.22159647098881452,0.0,0.4318544058883762,1.0
ISIC_0013880,0.366945418614437,0.0,0.28631900031395685,0.0
ISIC_0013910,0.5041210531106929,0.0,0.3465574070999913,1.0
ISIC_0013911,0.30600926242040183,0.0,0.24518762422079102,0.0
ISIC_0013912,0.5066553230209812,0.0,0.3030558471685644,0.0
ISIC_0013946,0.44448133004754664,0.0,0.3046409719761388,0.0
ISIC_0013968,0.15612131326288806,0.0,0.1329086893711686,0.0
ISIC_0014004,0.20593974491121583,0.0,0.15101436280696998,0.0
ISIC_0014042,0.32533496493348696,0.0,0.1149624707662795,0.0
ISIC_0014092,0.6538901868049052,1.0,0.35196949189405374,1.0
ISIC_0014097,0.4970244890134545,0.0,0.2476081994552723,0.0
ISIC_0014103,0.7945354447139336,1.0,0.41736649254113,1.0
ISIC_0014117,0.01841137998433463,0.0,0.01660596550046884,0.0
ISIC_0014121,0.17579420267606977,0.0,0.13337675338099028,0.0
ISIC_0014140,0.3590047085903669,0.0,0.44880340574560423,1.0
ISIC_0014176,0.4963778292992068,0.0,0.633413237508123,1.0
ISIC_0014210,0.29094976210239243,0.0,0.3710837026164656,1.0
ISIC_0014250,0.1896526739270474,0.0,0.16668040001684123,0.0
ISIC_0014259,0.6002498984193626,1.0,0.6254853529810461,1.0
ISIC_0014272,0.25554892063366996,0.0,0.21342630517093353,0.0
ISIC_0014293,0.47497057906941115,0.0,0.26072120524517917,0.0
ISIC_0014297,0.7653907152436414,1.0,0.44008712617690104,1.0
ISIC_0014299,0.4846477142360495,0.0,0.25657914202123877,0.0
ISIC_0014307,0.14068058161449276,0.0,0.06445568127793995,0.0
ISIC_0014332,0.05444573931724285,0.0,0.040117698996004314,0.0
ISIC_0014358,0.1992745416420639,0.0,0.3509769102248609,1.0
ISIC_0014379,0.705494428544884,1.0,0.4181040021143955,1.0
ISIC_0014414,0.5321056798891741,0.0,0.4355305504713757,1.0
ISIC_0014423,0.7933659154481914,1.0,0.4667995695349796,1.0
ISIC_0014446,0.042087894614513795,0.0,0.09758660801207658,0.0
ISIC_0014460,0.0907008241730326,0.0,0.28473764979386024,0.0
ISIC_0014478,0.3958181551699317,0.0,0.12874449440307575,0.0
ISIC_0014506,0.18566192269832263,0.0,0.17767560302771307,0.0
ISIC_0014526,0.5584395080158611,1.0,0.3016642229096732,0.0
ISIC_0014560,0.1794590009616246,0.0,0.3535224947423636,1.0
ISIC_0014602,0.2608642761876154,0.0,0.17631250491887823,0.0
ISIC_0014612,0.24103517643580846,0.0,0.32715630826318676,0.0
ISIC_0014635,0.3257142040071138,0.0,0.27240344185067833,0.0
ISIC_0014648,0.05876362856079046,0.0,0.08646754356082309,0.0
ISIC_0014661,0.2517299550178399,0.0,0.17143153207994177,0.0
ISIC_0014670,0.009540355232735866,0.0,0.007856965088071535,0.0
ISIC_0014704,0.45925861509192795,0.0,0.2689168804667586,0.0
ISIC_0014715,0.5180364904494551,0.0,0.2732040026932928,0.0
ISIC_0014734,0.2258832241627434,0.0,0.20205458474768476,0.0
ISIC_0014762,0.24881704917815783,0.0,0.143470984200439,0.0
ISIC_0014791,0.1905086536175816,0.0,0.08928580709677585,0.0
ISIC_0014808,0.30618695273601904,0.0,0.15691846784474653,0.0
ISIC_0014812,0.08802752663383319,0.0,0.12501698830134717,0.0
ISIC_0014846,0.19569135219085573,0.0,0.12117810538567349,0.0
ISIC_0014874,0.6737488532182426,1.0,0.43766592584757225,1.0
ISIC_0014893,0.5822108268700386,1.0,0.39183635621981966,1.0
ISIC_0014896,0.5451060573635292,0.0,0.2763301469399554,0.0
ISIC_0014903,0.23366798454807758,0.0,0.20530296591828417,0.0
ISIC_0014907,0.0885148119595907,0.0,0.07142389336271211,0.0
ISIC_0014908,0.09209679375802829,0.0,0.07469299592218911,0.0
ISIC_0014975,0.5279256216874351,0.0,0.27658453744269557,0.0
ISIC_0015017,0.5263316228166335,0.0,0.4216350752582317,1.0
ISIC_0015022,0.0709134170302986,0.0,0.09235178758964108,0.0
ISIC_0015030,0.1948063303962673,0.0,0.1324747293408536,0.0
ISIC_0015033,0.04890712622595383,0.0,0.043813613253547455,0.0
ISIC_0015072,0.48081547211351816,0.0,0.20403564804460056,0.0
ISIC_0015087,0.29810161771740884,0.0,0.11027201156801106,0.0
ISIC_0015101,0.24164985812592535,0.0,0.16208869857323446,0.0
ISIC_0015112,0.19673382487334828,0.0,0.22473490037972424,0.0
ISIC_0015115,0.06288533773850195,0.0,0.08325087247698544,0.0
ISIC_0015137,0.271608518170454,0.0,0.2213821511091417,0.0
ISIC_0015160,0.0184801309186624,0.0,0.04131124266352561,0.0
ISIC_0015168,0.13882761365988888,0.0,0.1087733428769249,0.0
ISIC_0015208,0.11154735127088469,0.0,0.13185133812656175,0.0
ISIC_0015216,0.14304052512054583,0.0,0.1123632235662368,0.0
ISIC_0015259,0.11043867330588883,0.0,0.2687210943877875,0.0
ISIC_0015271,0.13166914689304135,0.0,0.13038368153058338,0.0
ISIC_0015279,0.13649696285261298,0.0,0.20310390585586666,0.0
ISIC_0015299,0.5441685522299451,0.0,0.22448070183530316,0.0
ISIC_0015334,0.475279024961368,0.0,0.2864423665362897,0.0
ISIC_0015335,0.18326159916717438,0.0,0.05863000147493726,0.0
ISIC_0015346,0.24127398169346553,0.0,0.09324027438245275,0.0
ISIC_0015351,0.3580847602817026,0.0,0.2936388339093472,0.0
ISIC_0015380,0.520629293204395,0.0,0.30613755676137433,0.0
ISIC_0015403,0.347725092179322,0.0,0.3145740286770586,0.0
ISIC_0015416,0.5128051036121348,0.0,0.2882374807416266,0.0
ISIC_0015417,0.23791828603891413,0.0,0.18056019325334044,0.0
ISIC_0015430,0.03146833693596722,0.0,0.026856750488473812,0.0
ISIC_0015436,0.08167925137021861,0.0,0.06997550226895613,0.0
ISIC_0015469,0.08801394750550506,0.0,0.08390625982966518,0.0
ISIC_0015481,0.42524860406716236,0.0,0.15630598654052724,0.0
ISIC_0015510,0.1624510889411547,0.0,0.18223350853901468,0.0
ISIC_0015522,0.5224293987371049,0.0,0.17213099024129488,0.0
ISIC_0015562,0.6852966529570751,1.0,0.24069441507056527,0.0
ISIC_0015567,0.27118892134299655,0.0,0.17785984229182777,0.0
ISIC_0015627,0.009939006163370031,0.0,0.009856625283497674,0.0
ISIC_0015946,0.12533212422896983,0.0,0.11993818356430727,0.0
ISIC_0015947,0.2666695387064745,0.0,0.23386217344850704,0.0
ISIC_0015976,0.3178738049465346,0.0,0.24396545896798383,0.0
ISIC_0015992,0.2888684995950842,0.0,0.19901696721435322,0.0
ISIC_0015993,0.34134855407592224,0.0,0.2554677320744346,0.0
ISIC_0015998,0.34163184724239226,0.0,0.2003643198722378,0.0
ISIC_0016014,0.07933639370810615,0.0,0.06205963255257485,0.0
ISIC_0016048,0.24022224206580237,0.0,0.24068414626205764,0.0
ISIC_0016054,0.15251648456909095,0.0,0.23212063275542838,0.0
ISIC_0016063,0.3261334012877598,0.0,0.283896567465704,0.0
ISIC_0016153,0.19692812093442996,0.0,0.16884796781874806,0.0
ISIC_0016911,0.13254149110211327,0.0,0.031507838939171626,0.0
ISIC_0016963,0.15542487036762015,0.0,0.12806497798384306,0.0
ISIC_0017348,0.07711964959855709,0.0,0.07667901433043647,0.0
ISIC_0017431,0.6427869708252708,1.0,0.27592506167876485,0.0
ISIC_0017444,0.24977296517101982,0.0,0.1450096062672578,0.0
ISIC_0017464,0.09884140870619122,0.0,0.0848025487676555,0.0
ISIC_0017693,0.0373617797927041,0.0,0.03348533104948696,0.0
ISIC_0018126,0.046348794892901314,0.0,0.041095056506353755,0.0
ISIC_0018290,0.04790844142809053,0.0,0.045297068376971804,0.0
ISIC_0018339,0.6244912678714398,1.0,0.2518684610008867,0.0
ISIC_0019092,0.7408145529441013,1.0,0.32924070743290723,0.0
ISIC_0019628,0.5673745130047412,1.0,0.25311088806843973,0.0
ISIC_0020081,0.0824990406200226,0.0,0.07533342307999949,0.0
ISIC_0020334,0.1425188008368939,0.0,0.09103766644173222,0.0
ISIC_0020353,0.2403695771941159,0.0,0.23678069342659294,0.0
ISIC_0020420,0.24350540728945358,0.0,0.18770539540390527,0.0
ISIC_0020443,0.08480587127979614,0.0,0.0713317149091717,0.0
ISIC_0020468,0.036754361211271847,0.0,0.018774774178406128,0.0
ISIC_0020613,0.04299616986028297,0.0,0.044146054754618885,0.0
ISIC_0020714,0.24683520656560426,0.0,0.23339847048837617,0.0
ISIC_0020737,0.23085665871677524,0.0,0.11472488209271248,0.0
ISIC_0020921,0.08169338053505272,0.0,0.06502664092265062,0.0
ISIC_0020953,0.741100957626114,1.0,0.3384309549170911,1.0
ISIC_0020956,0.08878538816190193,0.0,0.11098657485677894,0.0
ISIC_0020983,0.4791706493662325,0.0,0.07616689379363721,0.0
ISIC_0021000,0.2866593894207399,0.0,0.15840284616602607,0.0
ISIC_0021002,0.5011650107462925,0.0,0.30100807789986367,0.0
ISIC_0021015,0.6874221815988066,1.0,0.2548208086898275,0.0
ISIC_0021021,0.22351459317484804,0.0,0.06748531031262192,0.0
ISIC_0021048,0.054987725636138254,0.0,0.06416950323049478,0.0
ISIC_0021061,0.1018401446653601,0.0,0.03490226749420168,0.0
ISIC_0021130,0.5109904012738179,0.0,0.23142385828918624,0.0
ISIC_0021167,0.6056587848236121,1.0,0.2409980377803143,0.0
ISIC_0021197,0.30582416621389996,0.0,0.3079478422805252,0.0
ISIC_0021204,0.37793012727380104,0.0,0.20785913566416206,0.0
ISIC_0021223,0.20917495325292418,0.0,0.08619932560282113,0.0
ISIC_0021253,0.15565816531257343,0.0,0.09813242439460707,0.0
ISIC_0021266,0.14486510669315134,0.0,0.10134439549991636,0.0
ISIC_0021324,0.0466565401544495,0.0,0.060516504226702995,0.0
ISIC_0021330,0.19301445436514794,0.0,0.22411972776588032,0.0
ISIC_0021333,0.41771777355342843,0.0,0.2777295852473638,0.0
ISIC_0021337,0.5841192971719547,1.0,0.28296096218562533,0.0
ISIC_0021338,0.4259967298331775,0.0,0.25087567900419916,0.0
ISIC_0021360,0.39413338258962627,0.0,0.23982174716421095,0.0
ISIC_0021363,0.3754282536131693,0.0,0.26657478975942783,0.0
ISIC_0021367,0.4443340767837305,0.0,0.3794164675440295,1.0
ISIC_0021413,0.7160169614059064,1.0,0.3440003315098155,1.0
ISIC_0021444,0.17278190579394354,0.0,0.42986507007001534,1.0
ISIC_0021461,0.42418070301806415,0.0,0.3917975472935751,1.0
ISIC_0021496,0.46524544590020067,0.0,0.26084100602743565,0.0
ISIC_0021502,0.07177632871924458,0.0,0.12897436484782449,0.0
ISIC_0021513,0.6123412882499647,1.0,0.3719451885831172,1.0
ISIC_0021531,0.8295074454857183,1.0,0.386453311036907,1.0
ISIC_0021543,0.6529942382188577,1.0,0.27498030500107207,0.0
ISIC_0021575,0.36170907435703276,0.0,0.15987474444716795,0.0
ISIC_0021588,0.3346277045298384,0.0,0.2165736039523889,0.0
ISIC_0021606,0.1571485313572846,0.0,0.2095440683094672,0.0
ISIC_0021609,0.5718318098157513,1.0,0.25677817544721515,0.0
ISIC_0021624,0.2116269828585334,0.0,0.15776721565442411,0.0
ISIC_0021635,0.0502083130497075,0.0,0.04521881315789311,0.0
ISIC_0021636,0.32676896297489577,0.0,0.2898117848315815,0.0
ISIC_0021640,0.5805076295252138,1.0,0.3936212175611513,1.0
ISIC_0021650,0.33540855309413475,0.0,0.31844686515898374,0.0
ISIC_0021651,0.43406467953683636,0.0,0.3527724064482149,1.0
ISIC_0021655,0.2979418265757738,0.0,0.10605579377196232,0.0
ISIC_0021665,0.05284772100712759,0.0,0.016116835730179444,0.0
ISIC_0021666,0.5351968561137752,0.0,0.186863559585007,0.0
ISIC_0021668,0.5403869152623855,0.0,0.3116398837702203,0.0
ISIC_0021679,0.300494329733149,0.0,0.2608334844430887,0.0
ISIC_0021705,0.023249877372791012,0.0,0.023840272663031452,0.0
ISIC_0021797,0.5968452814277888,1.0,0.39288278140864963,1.0
ISIC_0021814,0.07598912984312284,0.0,0.14995874992520747,0.0
ISIC_0021840,0.12164647931771036,0.0,0.08894688978155196,0.0
ISIC_0021865,0.21605338458769055,0.0,0.2979899741518193,0.0
ISIC_0021867,0.1271569690799314,0.0,0.4273853197701598,1.0
ISIC_0021908,0.5659494379901909,1.0,0.3269565735638532,0.0
ISIC_0021915,0.5163133754608908,0.0,0.29315203524484007,0.0
ISIC_0021943,0.06819873508172852,0.0,0.22929706525225052,0.0
ISIC_0021948,0.44672379249910543,0.0,0.23650399007048586,0.0
ISIC_0021984,0.3549033461523802,0.0,0.22294744143274495,0.0
ISIC_0021986,0.2846911625213922,0.0,0.2660385974286724,0.0
ISIC_0022009,0.590911119333667,1.0,0.31319180009100966,0.0
ISIC_0022041,0.14435475652199609,0.0,0.10898093233748729,0.0
ISIC_0022088,0.19971067107808604,0.0,0.4610395104006034,1.0
ISIC_0022095,0.00960662492273952,0.0,0.006959587390701604,0.0
ISIC_0022101,0.46069647134054215,0.0,0.3439702608300436,1.0
ISIC_0022104,0.4659866571743098,0.0,0.2734653604403167,0.0
ISIC_0022110,0.48489907443617497,0.0,0.29265686963451676,0.0
ISIC_0022113,0.2513209503359727,0.0,0.16735766075850025,0.0
ISIC_0022130,0.02529422063844804,0.0,0.018508626875178128,0.0
ISIC_0022136,0.019290684624460153,0.0,0.023390428286119824,0.0
ISIC_0022150,0.18216328232304294,0.0,0.12822442286030097,0.0
ISIC_0022156,0.1525568644339988,0.0,0.10294011740792142,0.0
ISIC_0022158,0.1638065605058055,0.0,0.23166342396609388,0.0
ISIC_0022169,0.45442358008488243,0.0,0.32932794126848186,0.0
ISIC_0022184,0.1886288178649294,0.0,0.21131361860896525,0.0
ISIC_0022210,0.5378956046192933,0.0,0.3494944317943375,1.0
ISIC_0022225,0.16037599818056908,0.0,0.11218467305771229,0.0
ISIC_0022245,0.42382971085873866,0.0,0.1458977154744711,0.0
ISIC_0022306,0.37612343627043054,0.0,0.1073003418898546,0.0
ISIC_0022314,0.16863970308394022,0.0,0.2668719769995037,0.0
ISIC_0022317,0.33653873710216065,0.0,0.11065263354437013,0.0
ISIC_0022330,0.21856066085441794,0.0,0.0748139038737357,0.0
ISIC_0022336,0.2760451343239706,0.0,0.20540682023482545,0.0
ISIC_0022347,0.014107821167635298,0.0,0.006032594569928195,0.0
ISIC_0022349,0.28633544963055674,0.0,0.11664537331838207,0.0
ISIC_0022360,0.24800635892067935,0.0,0.10701014106778377,0.0
ISIC_0022391,0.23289765743974594,0.0,0.17138861173842304,0.0
ISIC_0022411,0.4729554252473075,0.0,0.3686399755088477,1.0
ISIC_0022422,0.18104170337230618,0.0,0.06253364626786431,0.0
ISIC_0022431,0.2783961795809292,0.0,0.16335075737098195,0.0
ISIC_0022531,0.49721361545580756,0.0,0.30305424051054664,0.0
ISIC_0022584,0.5557032828601886,1.0,0.34672924541143296,1.0
ISIC_0022590,0.3743047879849025,0.0,0.22250512230464695,0.0
ISIC_0022593,0.20701039887701933,0.0,0.1805867411243678,0.0
ISIC_0022604,0.48379997425831667,0.0,0.1836137524326677,0.0
ISIC_0022642,0.20367555606779186,0.0,0.1265369364182332,0.0
ISIC_0022666,0.5821930337669604,1.0,0.45554801206183626,1.0
ISIC_0022688,0.3415077775369695,0.0,0.36112030275352364,1.0
ISIC_0022691,0.7286561581680562,1.0,0.4412633073887573,1.0
ISIC_0022695,0.2659622601003645,0.0,0.12409237371809653,0.0
ISIC_0022718,0.8456541820907717,1.0,0.42015345515618857,1.0
ISIC_0022726,0.19493635960116182,0.0,0.10887395471771537,0.0
ISIC_0022728,0.3108160917442211,0.0,0.1698167310754852,0.0
ISIC_0022739,0.4511402736228155,0.0,0.26946359808319326,0.0
ISIC_0022741,0.40054864393297923,0.0,0.2732069000377665,0.0
ISIC_0022765,0.012239194124291714,0.0,0.007189135289961788,0.0
ISIC_0022769,0.16245016428033116,0.0,0.04764355591059938,0.0
ISIC_0022791,0.03566849964512556,0.0,0.05327307018933758,0.0
ISIC_0022793,0.6284934986504385,1.0,0.38437228332810347,1.0
ISIC_0022794,0.5500079293376439,0.0,0.23748429143425934,0.0
ISIC_0022806,0.06821241913315193,0.0,0.06658963980893635,0.0
ISIC_0022811,0.14205127024268174,0.0,0.05569818347763013,0.0
ISIC_0022843,0.03518027019401935,0.0,0.02448347806819217,0.0
ISIC_0022858,0.5232173834002173,0.0,0.2911644152319008,0.0
ISIC_0022859,0.46647774519325685,0.0,0.23841000357546713,0.0
ISIC_0022867,0.5975012799950336,1.0,0.379704250646272,1.0
ISIC_0022930,0.6795742726790845,1.0,0.4599602973112261,1.0
ISIC_0022933,0.47953901933497073,0.0,0.289378349852234,0.0
ISIC_0022998,0.115266233090818,0.0,0.04523559398383905,0.0
ISIC_0023008,0.1613481323127439,0.0,0.11474065654245243,0.0
ISIC_0023072,0.39019763404179253,0.0,0.13508462189760068,0.0
ISIC_0023084,0.4392751357618878,0.0,0.30153876543311714,0.0
ISIC_0023097,0.7418133520187333,1.0,0.46533002782593097,1.0
ISIC_0023101,0.13247750705541533,0.0,0.09712938644304767,0.0
ISIC_0023105,0.019672062694093922,0.0,0.009399082429359221,0.0
ISIC_0023115,0.018451576905610716,0.0,0.016868011396999102,0.0
ISIC_0023132,0.6840688694826688,1.0,0.273730904889041,0.0
ISIC_0023207,0.256246910960253,0.0,0.16960505014941507,0.0
ISIC_0023216,0.4013720125174962,0.0,0.19685187295350298,0.0
ISIC_0023263,0.5508073933979548,1.0,0.25072924153844817,0.0
ISIC_0023267,0.04345911694217999,0.0,0.03639118322394985,0.0
ISIC_0023305,0.027101375663504484,0.0,0.10336237860257722,0.0
ISIC_0023369,0.18891447662713298,0.0,0.11827100832368964,0.0
ISIC_0023402,0.19407957132824832,0.0,0.14025610863112653,0.0
ISIC_0023434,0.16753115380634007,0.0,0.17153807747297556,0.0
ISIC_0023446,0.1825386885097894,0.0,0.1311621503921993,0.0
ISIC_0023459,0.4985756061571752,0.0,0.23807615659559217,0.0
ISIC_0023463,0.683995155955801,1.0,0.2600216402229546,0.0
ISIC_0023474,0.3398677800368214,0.0,0.21390934147706148,0.0
ISIC_0023489,0.35862548175283415,0.0,0.12281206854768376,0.0
ISIC_0023500,0.5845192989909777,1.0,0.35857245005074323,1.0
ISIC_0023515,0.045042776011892015,0.0,0.0545765588388807,0.0
ISIC_0023524,0.07667981571956806,0.0,0.020880120540348983,0.0
ISIC_0023582,0.00789167932718134,0.0,0.04536994541241542,0.0
ISIC_0023584,0.0939193216100728,0.0,0.025134673266911108,0.0
ISIC_0023616,0.5101309772392806,0.0,0.1469095144890443,0.0
ISIC_0023618,0.38167713356816907,0.0,0.2330122315034157,0.0
ISIC_0023629,0.5547863391068849,1.0,0.2695688370088735,0.0
ISIC_0023649,0.6922682672015734,1.0,0.3521976933684268,1.0
ISIC_0023658,0.20537111000522068,0.0,0.13638660161825167,0.0
ISIC_0023662,0.39887830411220093,0.0,0.21995350622212317,0.0
ISIC_0023714,0.03643856499930266,0.0,0.04204401178848999,0.0
ISIC_0023719,0.5870672027430887,1.0,0.26416613270800393,0.0
ISIC_0023757,0.749973892002432,1.0,0.5566840245543629,1.0
